x,t=15s,t=30s,t=60s,t=90s,t=150s,t=210s
0.001604,42.1841,49.2515,54.9985,56.6234,57.2128,57.2599
0.001608,42.1812,49.2486,54.9956,56.6205,57.2099,57.257
0.001612,42.1783,49.2457,54.9927,56.6176,57.207,57.2541
0.001616,42.1754,49.2428,54.9898,56.6148,57.2041,57.2512
0.00162,42.1725,49.2399,54.9869,56.6119,57.2012,57.2483
0.001624,42.1696,49.237,54.984,56.609,57.1983,57.2454
0.001628,42.1668,49.2341,54.9812,56.6061,57.1954,57.2426
0.001632,42.1639,49.2313,54.9783,56.6032,57.1926,57.2397
0.001636,42.161,49.2284,54.9754,56.6003,57.1897,57.2368
0.00164,42.1581,49.2255,54.9725,56.5974,57.1868,57.2339
0.001644,42.1552,49.2226,54.9696,56.5945,57.1839,57.231
0.001648,42.1523,49.2197,54.9667,56.5917,57.181,57.2281
0.001652,42.1494,49.2168,54.9638,56.5888,57.1781,57.2252
0.001656,42.1466,49.2139,54.961,56.5859,57.1752,57.2224
0.00166,42.1437,49.2111,54.9581,56.583,57.1724,57.2195
0.001664,42.1408,49.2082,54.9552,56.5801,57.1695,57.2166
0.001668,42.1379,49.2053,54.9523,56.5772,57.1666,57.2137
0.001672,42.135,49.2024,54.9494,56.5744,57.1637,57.2108
0.001676,42.1322,49.1995,54.9465,56.5715,57.1608,57.2079
0.00168,42.1293,49.1966,54.9437,56.5686,57.1579,57.2051
0.001684,42.1264,49.1938,54.9408,56.5657,57.1551,57.2022
0.001688,42.1235,49.1909,54.9379,56.5628,57.1522,57.1993
0.001692,42.1206,49.188,54.935,56.56,57.1493,57.1964
0.001696,42.1177,49.1851,54.9321,56.5571,57.1464,57.1935
0.0017,42.1149,49.1822,54.9293,56.5542,57.1435,57.1907
0.001704,42.112,49.1794,54.9264,56.5513,57.1407,57.1878
0.001708,42.1091,49.1765,54.9235,56.5484,57.1378,57.1849
0.001712,42.1062,49.1736,54.9206,56.5456,57.1349,57.182
0.001716,42.1034,49.1707,54.9177,56.5427,57.132,57.1791
0.00172,42.1005,49.1679,54.9149,56.5398,57.1292,57.1763
0.001724,42.0976,49.165,54.912,56.5369,57.1263,57.1734
0.001728,42.0947,49.1621,54.9091,56.534,57.1234,57.1705
0.001732,42.0918,49.1592,54.9062,56.5312,57.1205,57.1676
0.001736,42.089,49.1563,54.9034,56.5283,57.1176,57.1648
0.00174,42.0861,49.1535,54.9005,56.5254,57.1148,57.1619
0.001744,42.0832,49.1506,54.8976,56.5225,57.1119,57.159
0.001748,42.0803,49.1477,54.8947,56.5197,57.109,57.1561
0.001752,42.0775,49.1448,54.8919,56.5168,57.1061,57.1533
0.001756,42.0746,49.142,54.889,56.5139,57.1033,57.1504
0.00176,42.0717,49.1391,54.8861,56.511,57.1004,57.1475
0.001764,42.0689,49.1362,54.8832,56.5082,57.0975,57.1446
0.001768,42.066,49.1333,54.8804,56.5053,57.0946,57.1418
0.001772,42.0631,49.1305,54.8775,56.5024,57.0918,57.1389
0.001776,42.0602,49.1276,54.8746,56.4995,57.0889,57.136
0.00178,42.0574,49.1247,54.8717,56.4967,57.086,57.1331
0.001784,42.0545,49.1219,54.8689,56.4938,57.0832,57.1303
0.001788,42.0516,49.119,54.866,56.4909,57.0803,57.1274
0.001792,42.0488,49.1161,54.8631,56.4881,57.0774,57.1245
0.001796,42.0459,49.1132,54.8603,56.4852,57.0745,57.1217
0.0018,42.043,49.1104,54.8574,56.4823,57.0717,57.1188
0.001804,42.0401,49.1075,54.8545,56.4795,57.0688,57.1159
0.001808,42.0373,49.1046,54.8516,56.4766,57.0659,57.1131
0.001812,42.0344,49.1018,54.8488,56.4737,57.0631,57.1102
0.001816,42.0315,49.0989,54.8459,56.4708,57.0602,57.1073
0.00182,42.0287,49.096,54.843,56.468,57.0573,57.1044
0.001824,42.0258,49.0932,54.8402,56.4651,57.0545,57.1016
0.001828,42.0229,49.0903,54.8373,56.4622,57.0516,57.0987
0.001832,42.0201,49.0874,54.8344,56.4594,57.0487,57.0958
0.001836,42.0172,49.0846,54.8316,56.4565,57.0459,57.093
0.00184,42.0143,49.0817,54.8287,56.4536,57.043,57.0901
0.001844,42.0115,49.0788,54.8258,56.4508,57.0401,57.0872
0.001848,42.0086,49.076,54.823,56.4479,57.0373,57.0844
0.001852,42.0057,49.0731,54.8201,56.445,57.0344,57.0815
0.001856,42.0029,49.0702,54.8172,56.4422,57.0315,57.0787
0.00186,42,49.0674,54.8144,56.4393,57.0287,57.0758
0.001864,41.9972,49.0645,54.8115,56.4365,57.0258,57.0729
0.001868,41.9943,49.0616,54.8087,56.4336,57.0229,57.0701
0.001872,41.9914,49.0588,54.8058,56.4307,57.0201,57.0672
0.001876,41.9886,49.0559,54.8029,56.4279,57.0172,57.0643
0.00188,41.9857,49.0531,54.8001,56.425,57.0144,57.0615
0.001884,41.9828,49.0502,54.7972,56.4221,57.0115,57.0586
0.001888,41.98,49.0473,54.7943,56.4193,57.0086,57.0558
0.001892,41.9771,49.0445,54.7915,56.4164,57.0058,57.0529
0.001896,41.9743,49.0416,54.7886,56.4136,57.0029,57.05
0.0019,41.9714,49.0388,54.7858,56.4107,57.0001,57.0472
0.001904,41.9685,49.0359,54.7829,56.4078,56.9972,57.0443
0.001908,41.9657,49.033,54.78,56.405,56.9943,57.0414
0.001912,41.9628,49.0302,54.7772,56.4021,56.9915,57.0386
0.001916,41.96,49.0273,54.7743,56.3993,56.9886,57.0357
0.00192,41.9571,49.0245,54.7715,56.3964,56.9858,57.0329
0.001924,41.9543,49.0216,54.7686,56.3935,56.9829,57.03
0.001928,41.9514,49.0187,54.7658,56.3907,56.98,57.0272
0.001932,41.9485,49.0159,54.7629,56.3878,56.9772,57.0243
0.001936,41.9457,49.013,54.76,56.385,56.9743,57.0214
0.00194,41.9428,49.0102,54.7572,56.3821,56.9715,57.0186
0.001944,41.94,49.0073,54.7543,56.3793,56.9686,57.0157
0.001948,41.9371,49.0045,54.7515,56.3764,56.9658,57.0129
0.001952,41.9343,49.0016,54.7486,56.3736,56.9629,57.01
0.001956,41.9314,48.9988,54.7458,56.3707,56.96,57.0072
0.00196,41.9286,48.9959,54.7429,56.3678,56.9572,57.0043
0.001964,41.9257,48.993,54.7401,56.365,56.9543,57.0015
0.001968,41.9228,48.9902,54.7372,56.3621,56.9515,56.9986
0.001972,41.92,48.9873,54.7343,56.3593,56.9486,56.9958
0.001976,41.9171,48.9845,54.7315,56.3564,56.9458,56.9929
0.00198,41.9143,48.9816,54.7286,56.3536,56.9429,56.99
0.001984,41.9114,48.9788,54.7258,56.3507,56.9401,56.9872
0.001988,41.9086,48.9759,54.7229,56.3479,56.9372,56.9843
0.001992,41.9057,48.9731,54.7201,56.345,56.9344,56.9815
0.001996,41.9029,48.9702,54.7172,56.3422,56.9315,56.9786
0.002,41.9,48.9674,54.7144,56.3393,56.9287,56.9758
0.002004,41.8972,48.9645,54.7115,56.3365,56.9258,56.9729
0.002008,41.8943,48.9617,54.7087,56.3336,56.923,56.9701
0.002012,41.8915,48.9588,54.7058,56.3308,56.9201,56.9672
0.002016,41.8886,48.956,54.703,56.3279,56.9173,56.9644
0.00202,41.8858,48.9531,54.7001,56.3251,56.9144,56.9615
0.002024,41.8829,48.9503,54.6973,56.3222,56.9116,56.9587
0.002028,41.8801,48.9474,54.6944,56.3194,56.9087,56.9558
0.002032,41.8773,48.9446,54.6916,56.3165,56.9059,56.953
0.002036,41.8744,48.9417,54.6887,56.3137,56.903,56.9502
0.00204,41.8716,48.9389,54.6859,56.3108,56.9002,56.9473
0.002044,41.8687,48.936,54.6831,56.308,56.8973,56.9445
0.002048,41.8659,48.9332,54.6802,56.3051,56.8945,56.9416
0.002052,41.863,48.9304,54.6774,56.3023,56.8917,56.9388
0.002056,41.8602,48.9275,54.6745,56.2995,56.8888,56.9359
0.00206,41.8573,48.9247,54.6717,56.2966,56.886,56.9331
0.002064,41.8545,48.9218,54.6688,56.2938,56.8831,56.9302
0.002068,41.8516,48.919,54.666,56.2909,56.8803,56.9274
0.002072,41.8488,48.9161,54.6631,56.2881,56.8774,56.9245
0.002076,41.846,48.9133,54.6603,56.2852,56.8746,56.9217
0.00208,41.8431,48.9104,54.6575,56.2824,56.8717,56.9189
0.002084,41.8403,48.9076,54.6546,56.2795,56.8689,56.916
0.002088,41.8374,48.9048,54.6518,56.2767,56.8661,56.9132
0.002092,41.8346,48.9019,54.6489,56.2739,56.8632,56.9103
0.002096,41.8318,48.8991,54.6461,56.271,56.8604,56.9075
0.0021,41.8289,48.8962,54.6432,56.2682,56.8575,56.9047
0.002104,41.8261,48.8934,54.6404,56.2653,56.8547,56.9018
0.002108,41.8232,48.8906,54.6376,56.2625,56.8519,56.899
0.002112,41.8204,48.8877,54.6347,56.2597,56.849,56.8961
0.002116,41.8176,48.8849,54.6319,56.2568,56.8462,56.8933
0.00212,41.8147,48.882,54.629,56.254,56.8433,56.8905
0.002124,41.8119,48.8792,54.6262,56.2511,56.8405,56.8876
0.002128,41.809,48.8764,54.6234,56.2483,56.8377,56.8848
0.002132,41.8062,48.8735,54.6205,56.2455,56.8348,56.8819
0.002136,41.8034,48.8707,54.6177,56.2426,56.832,56.8791
0.00214,41.8005,48.8679,54.6149,56.2398,56.8291,56.8763
0.002144,41.7977,48.865,54.612,56.237,56.8263,56.8734
0.002148,41.7949,48.8622,54.6092,56.2341,56.8235,56.8706
0.002152,41.792,48.8593,54.6064,56.2313,56.8206,56.8678
0.002156,41.7892,48.8565,54.6035,56.2285,56.8178,56.8649
0.00216,41.7864,48.8537,54.6007,56.2256,56.815,56.8621
0.002164,41.7835,48.8508,54.5978,56.2228,56.8121,56.8593
0.002168,41.7807,48.848,54.595,56.2199,56.8093,56.8564
0.002172,41.7779,48.8452,54.5922,56.2171,56.8065,56.8536
0.002176,41.775,48.8423,54.5893,56.2143,56.8036,56.8508
0.00218,41.7722,48.8395,54.5865,56.2114,56.8008,56.8479
0.002184,41.7694,48.8367,54.5837,56.2086,56.798,56.8451
0.002188,41.7665,48.8338,54.5808,56.2058,56.7951,56.8423
0.002192,41.7637,48.831,54.578,56.203,56.7923,56.8394
0.002196,41.7609,48.8282,54.5752,56.2001,56.7895,56.8366
0.0022,41.758,48.8253,54.5724,56.1973,56.7866,56.8338
0.002204,41.7552,48.8225,54.5695,56.1945,56.7838,56.8309
0.002208,41.7524,48.8197,54.5667,56.1916,56.781,56.8281
0.002212,41.7495,48.8169,54.5639,56.1888,56.7782,56.8253
0.002216,41.7467,48.814,54.561,56.186,56.7753,56.8224
0.00222,41.7439,48.8112,54.5582,56.1831,56.7725,56.8196
0.002224,41.7411,48.8084,54.5554,56.1803,56.7697,56.8168
0.002228,41.7382,48.8055,54.5525,56.1775,56.7668,56.814
0.002232,41.7354,48.8027,54.5497,56.1747,56.764,56.8111
0.002236,41.7326,48.7999,54.5469,56.1718,56.7612,56.8083
0.00224,41.7298,48.7971,54.5441,56.169,56.7584,56.8055
0.002244,41.7269,48.7942,54.5412,56.1662,56.7555,56.8026
0.002248,41.7241,48.7914,54.5384,56.1633,56.7527,56.7998
0.002252,41.7213,48.7886,54.5356,56.1605,56.7499,56.797
0.002256,41.7185,48.7857,54.5328,56.1577,56.747,56.7942
0.00226,41.7156,48.7829,54.5299,56.1549,56.7442,56.7913
0.002264,41.7128,48.7801,54.5271,56.152,56.7414,56.7885
0.002268,41.71,48.7773,54.5243,56.1492,56.7386,56.7857
0.002272,41.7072,48.7745,54.5215,56.1464,56.7357,56.7829
0.002276,41.7043,48.7716,54.5186,56.1436,56.7329,56.78
0.00228,41.7015,48.7688,54.5158,56.1408,56.7301,56.7772
0.002284,41.6987,48.766,54.513,56.1379,56.7273,56.7744
0.002288,41.6959,48.7632,54.5102,56.1351,56.7245,56.7716
0.002292,41.693,48.7603,54.5073,56.1323,56.7216,56.7688
0.002296,41.6902,48.7575,54.5045,56.1295,56.7188,56.7659
0.0023,41.6874,48.7547,54.5017,56.1266,56.716,56.7631
0.002304,41.6846,48.7519,54.4989,56.1238,56.7132,56.7603
0.002308,41.6818,48.7491,54.4961,56.121,56.7104,56.7575
0.002312,41.6789,48.7462,54.4932,56.1182,56.7075,56.7546
0.002316,41.6761,48.7434,54.4904,56.1154,56.7047,56.7518
0.00232,41.6733,48.7406,54.4876,56.1125,56.7019,56.749
0.002324,41.6705,48.7378,54.4848,56.1097,56.6991,56.7462
0.002328,41.6677,48.735,54.482,56.1069,56.6963,56.7434
0.002332,41.6649,48.7321,54.4791,56.1041,56.6934,56.7406
0.002336,41.662,48.7293,54.4763,56.1013,56.6906,56.7377
0.00234,41.6592,48.7265,54.4735,56.0984,56.6878,56.7349
0.002344,41.6564,48.7237,54.4707,56.0956,56.685,56.7321
0.002348,41.6536,48.7209,54.4679,56.0928,56.6822,56.7293
0.002352,41.6508,48.7181,54.4651,56.09,56.6793,56.7265
0.002356,41.648,48.7152,54.4622,56.0872,56.6765,56.7236
0.00236,41.6451,48.7124,54.4594,56.0844,56.6737,56.7208
0.002364,41.6423,48.7096,54.4566,56.0816,56.6709,56.718
0.002368,41.6395,48.7068,54.4538,56.0787,56.6681,56.7152
0.002372,41.6367,48.704,54.451,56.0759,56.6653,56.7124
0.002376,41.6339,48.7012,54.4482,56.0731,56.6625,56.7096
0.00238,41.6311,48.6983,54.4454,56.0703,56.6596,56.7068
0.002384,41.6283,48.6955,54.4425,56.0675,56.6568,56.7039
0.002388,41.6254,48.6927,54.4397,56.0647,56.654,56.7011
0.002392,41.6226,48.6899,54.4369,56.0619,56.6512,56.6983
0.002396,41.6198,48.6871,54.4341,56.059,56.6484,56.6955
0.0024,41.617,48.6843,54.4313,56.0562,56.6456,56.6927
0.002404,41.6142,48.6815,54.4285,56.0534,56.6428,56.6899
0.002408,41.6114,48.6787,54.4257,56.0506,56.64,56.6871
0.002412,41.6086,48.6759,54.4229,56.0478,56.6372,56.6843
0.002416,41.6058,48.673,54.42,56.045,56.6343,56.6815
0.00242,41.603,48.6702,54.4172,56.0422,56.6315,56.6786
0.002424,41.6002,48.6674,54.4144,56.0394,56.6287,56.6758
0.002428,41.5973,48.6646,54.4116,56.0366,56.6259,56.673
0.002432,41.5945,48.6618,54.4088,56.0338,56.6231,56.6702
0.002436,41.5917,48.659,54.406,56.0309,56.6203,56.6674
0.00244,41.5889,48.6562,54.4032,56.0281,56.6175,56.6646
0.002444,41.5861,48.6534,54.4004,56.0253,56.6147,56.6618
0.002448,41.5833,48.6506,54.3976,56.0225,56.6119,56.659
0.002452,41.5805,48.6478,54.3948,56.0197,56.6091,56.6562
0.002456,41.5777,48.645,54.392,56.0169,56.6063,56.6534
0.00246,41.5749,48.6422,54.3892,56.0141,56.6035,56.6506
0.002464,41.5721,48.6393,54.3864,56.0113,56.6006,56.6478
0.002468,41.5693,48.6365,54.3836,56.0085,56.5978,56.645
0.002472,41.5665,48.6337,54.3807,56.0057,56.595,56.6422
0.002476,41.5637,48.6309,54.3779,56.0029,56.5922,56.6394
0.00248,41.5609,48.6281,54.3751,56.0001,56.5894,56.6365
0.002484,41.5581,48.6253,54.3723,55.9973,56.5866,56.6337
0.002488,41.5553,48.6225,54.3695,55.9945,56.5838,56.6309
0.002492,41.5525,48.6197,54.3667,55.9917,56.581,56.6281
0.002496,41.5497,48.6169,54.3639,55.9889,56.5782,56.6253
0.0025,41.5469,48.6141,54.3611,55.9861,56.5754,56.6225
0.002504,41.5441,48.6113,54.3583,55.9833,56.5726,56.6197
0.002508,41.5413,48.6085,54.3555,55.9805,56.5698,56.6169
0.002512,41.5385,48.6057,54.3527,55.9777,56.567,56.6141
0.002516,41.5357,48.6029,54.3499,55.9749,56.5642,56.6113
0.00252,41.5329,48.6001,54.3471,55.9721,56.5614,56.6085
0.002524,41.5301,48.5973,54.3443,55.9693,56.5586,56.6057
0.002528,41.5273,48.5945,54.3415,55.9665,56.5558,56.6029
0.002532,41.5245,48.5917,54.3387,55.9637,56.553,56.6001
0.002536,41.5217,48.5889,54.3359,55.9609,56.5502,56.5973
0.00254,41.5189,48.5861,54.3331,55.9581,56.5474,56.5945
0.002544,41.5161,48.5833,54.3303,55.9553,56.5446,56.5917
0.002548,41.5133,48.5805,54.3275,55.9525,56.5418,56.5889
0.002552,41.5105,48.5777,54.3247,55.9497,56.539,56.5861
0.002556,41.5077,48.5749,54.3219,55.9469,56.5362,56.5833
0.00256,41.5049,48.5721,54.3191,55.9441,56.5334,56.5805
0.002564,41.5021,48.5693,54.3163,55.9413,56.5306,56.5778
0.002568,41.4993,48.5665,54.3135,55.9385,56.5278,56.575
0.002572,41.4965,48.5637,54.3108,55.9357,56.525,56.5722
0.002576,41.4937,48.561,54.308,55.9329,56.5223,56.5694
0.00258,41.4909,48.5582,54.3052,55.9301,56.5195,56.5666
0.002584,41.4881,48.5554,54.3024,55.9273,56.5167,56.5638
0.002588,41.4853,48.5526,54.2996,55.9245,56.5139,56.561
0.002592,41.4825,48.5498,54.2968,55.9217,56.5111,56.5582
0.002596,41.4797,48.547,54.294,55.9189,56.5083,56.5554
0.0026,41.477,48.5442,54.2912,55.9161,56.5055,56.5526
0.002604,41.4742,48.5414,54.2884,55.9133,56.5027,56.5498
0.002608,41.4714,48.5386,54.2856,55.9106,56.4999,56.547
0.002612,41.4686,48.5358,54.2828,55.9078,56.4971,56.5442
0.002616,41.4658,48.533,54.28,55.905,56.4943,56.5414
0.00262,41.463,48.5302,54.2772,55.9022,56.4915,56.5387
0.002624,41.4602,48.5274,54.2745,55.8994,56.4887,56.5359
0.002628,41.4574,48.5247,54.2717,55.8966,56.486,56.5331
0.002632,41.4546,48.5219,54.2689,55.8938,56.4832,56.5303
0.002636,41.4518,48.5191,54.2661,55.891,56.4804,56.5275
0.00264,41.4491,48.5163,54.2633,55.8882,56.4776,56.5247
0.002644,41.4463,48.5135,54.2605,55.8854,56.4748,56.5219
0.002648,41.4435,48.5107,54.2577,55.8827,56.472,56.5191
0.002652,41.4407,48.5079,54.2549,55.8799,56.4692,56.5163
0.002656,41.4379,48.5051,54.2521,55.8771,56.4664,56.5136
0.00266,41.4351,48.5024,54.2494,55.8743,56.4637,56.5108
0.002664,41.4323,48.4996,54.2466,55.8715,56.4609,56.508
0.002668,41.4296,48.4968,54.2438,55.8687,56.4581,56.5052
0.002672,41.4268,48.494,54.241,55.8659,56.4553,56.5024
0.002676,41.424,48.4912,54.2382,55.8632,56.4525,56.4996
0.00268,41.4212,48.4884,54.2354,55.8604,56.4497,56.4968
0.002684,41.4184,48.4856,54.2326,55.8576,56.4469,56.4941
0.002688,41.4156,48.4829,54.2299,55.8548,56.4442,56.4913
0.002692,41.4129,48.4801,54.2271,55.852,56.4414,56.4885
0.002696,41.4101,48.4773,54.2243,55.8492,56.4386,56.4857
0.0027,41.4073,48.4745,54.2215,55.8465,56.4358,56.4829
0.002704,41.4045,48.4717,54.2187,55.8437,56.433,56.4801
0.002708,41.4017,48.4689,54.216,55.8409,56.4302,56.4774
0.002712,41.3989,48.4662,54.2132,55.8381,56.4275,56.4746
0.002716,41.3962,48.4634,54.2104,55.8353,56.4247,56.4718
0.00272,41.3934,48.4606,54.2076,55.8325,56.4219,56.469
0.002724,41.3906,48.4578,54.2048,55.8298,56.4191,56.4662
0.002728,41.3878,48.455,54.202,55.827,56.4163,56.4635
0.002732,41.385,48.4523,54.1993,55.8242,56.4136,56.4607
0.002736,41.3823,48.4495,54.1965,55.8214,56.4108,56.4579
0.00274,41.3795,48.4467,54.1937,55.8186,56.408,56.4551
0.002744,41.3767,48.4439,54.1909,55.8159,56.4052,56.4523
0.002748,41.3739,48.4411,54.1882,55.8131,56.4024,56.4496
0.002752,41.3712,48.4384,54.1854,55.8103,56.3997,56.4468
0.002756,41.3684,48.4356,54.1826,55.8075,56.3969,56.444
0.00276,41.3656,48.4328,54.1798,55.8048,56.3941,56.4412
0.002764,41.3628,48.43,54.177,55.802,56.3913,56.4384
0.002768,41.3601,48.4273,54.1743,55.7992,56.3886,56.4357
0.002772,41.3573,48.4245,54.1715,55.7964,56.3858,56.4329
0.002776,41.3545,48.4217,54.1687,55.7937,56.383,56.4301
0.00278,41.3517,48.4189,54.1659,55.7909,56.3802,56.4273
0.002784,41.349,48.4162,54.1632,55.7881,56.3775,56.4246
0.002788,41.3462,48.4134,54.1604,55.7853,56.3747,56.4218
0.002792,41.3434,48.4106,54.1576,55.7826,56.3719,56.419
0.002796,41.3406,48.4078,54.1548,55.7798,56.3691,56.4163
0.0028,41.3379,48.4051,54.1521,55.777,56.3664,56.4135
0.002804,41.3351,48.4023,54.1493,55.7742,56.3636,56.4107
0.002808,41.3323,48.3995,54.1465,55.7715,56.3608,56.4079
0.002812,41.3295,48.3967,54.1438,55.7687,56.358,56.4052
0.002816,41.3268,48.394,54.141,55.7659,56.3553,56.4024
0.00282,41.324,48.3912,54.1382,55.7631,56.3525,56.3996
0.002824,41.3212,48.3884,54.1354,55.7604,56.3497,56.3968
0.002828,41.3185,48.3857,54.1327,55.7576,56.347,56.3941
0.002832,41.3157,48.3829,54.1299,55.7548,56.3442,56.3913
0.002836,41.3129,48.3801,54.1271,55.7521,56.3414,56.3885
0.00284,41.3102,48.3774,54.1244,55.7493,56.3387,56.3858
0.002844,41.3074,48.3746,54.1216,55.7465,56.3359,56.383
0.002848,41.3046,48.3718,54.1188,55.7438,56.3331,56.3802
0.002852,41.3019,48.369,54.1161,55.741,56.3303,56.3775
0.002856,41.2991,48.3663,54.1133,55.7382,56.3276,56.3747
0.00286,41.2963,48.3635,54.1105,55.7355,56.3248,56.3719
0.002864,41.2936,48.3607,54.1078,55.7327,56.322,56.3692
0.002868,41.2908,48.358,54.105,55.7299,56.3193,56.3664
0.002872,41.288,48.3552,54.1022,55.7272,56.3165,56.3636
0.002876,41.2853,48.3524,54.0995,55.7244,56.3137,56.3609
0.00288,41.2825,48.3497,54.0967,55.7216,56.311,56.3581
0.002884,41.2797,48.3469,54.0939,55.7189,56.3082,56.3553
0.002888,41.277,48.3441,54.0912,55.7161,56.3054,56.3526
0.002892,41.2742,48.3414,54.0884,55.7133,56.3027,56.3498
0.002896,41.2714,48.3386,54.0856,55.7106,56.2999,56.347
0.0029,41.2687,48.3359,54.0829,55.7078,56.2972,56.3443
0.002904,41.2659,48.3331,54.0801,55.705,56.2944,56.3415
0.002908,41.2632,48.3303,54.0773,55.7023,56.2916,56.3387
0.002912,41.2604,48.3276,54.0746,55.6995,56.2889,56.336
0.002916,41.2576,48.3248,54.0718,55.6968,56.2861,56.3332
0.00292,41.2549,48.322,54.0691,55.694,56.2833,56.3305
0.002924,41.2521,48.3193,54.0663,55.6912,56.2806,56.3277
0.002928,41.2493,48.3165,54.0635,55.6885,56.2778,56.3249
0.002932,41.2466,48.3138,54.0608,55.6857,56.2751,56.3222
0.002936,41.2438,48.311,54.058,55.6829,56.2723,56.3194
0.00294,41.2411,48.3082,54.0553,55.6802,56.2695,56.3167
0.002944,41.2383,48.3055,54.0525,55.6774,56.2668,56.3139
0.002948,41.2356,48.3027,54.0497,55.6747,56.264,56.3111
0.002952,41.2328,48.3,54.047,55.6719,56.2613,56.3084
0.002956,41.23,48.2972,54.0442,55.6692,56.2585,56.3056
0.00296,41.2273,48.2944,54.0415,55.6664,56.2557,56.3029
0.002964,41.2245,48.2917,54.0387,55.6636,56.253,56.3001
0.002968,41.2218,48.2889,54.0359,55.6609,56.2502,56.2973
0.002972,41.219,48.2862,54.0332,55.6581,56.2475,56.2946
0.002976,41.2163,48.2834,54.0304,55.6554,56.2447,56.2918
0.00298,41.2135,48.2807,54.0277,55.6526,56.242,56.2891
0.002984,41.2107,48.2779,54.0249,55.6499,56.2392,56.2863
0.002988,41.208,48.2752,54.0222,55.6471,56.2365,56.2836
0.002992,41.2052,48.2724,54.0194,55.6443,56.2337,56.2808
0.002996,41.2025,48.2696,54.0167,55.6416,56.2309,56.2781
0.003,41.1997,48.2669,54.0139,55.6388,56.2282,56.2753
0.003004,41.197,48.2641,54.0111,55.6361,56.2254,56.2726
0.003008,41.1942,48.2614,54.0084,55.6333,56.2227,56.2698
0.003012,41.1915,48.2586,54.0056,55.6306,56.2199,56.267
0.003016,41.1887,48.2559,54.0029,55.6278,56.2172,56.2643
0.00302,41.186,48.2531,54.0001,55.6251,56.2144,56.2615
0.003024,41.1832,48.2504,53.9974,55.6223,56.2117,56.2588
0.003028,41.1805,48.2476,53.9946,55.6196,56.2089,56.256
0.003032,41.1777,48.2449,53.9919,55.6168,56.2062,56.2533
0.003036,41.175,48.2421,53.9891,55.6141,56.2034,56.2505
0.00304,41.1722,48.2394,53.9864,55.6113,56.2007,56.2478
0.003044,41.1695,48.2366,53.9836,55.6086,56.1979,56.245
0.003048,41.1667,48.2339,53.9809,55.6058,56.1952,56.2423
0.003052,41.164,48.2311,53.9781,55.6031,56.1924,56.2395
0.003056,41.1612,48.2284,53.9754,55.6003,56.1897,56.2368
0.00306,41.1585,48.2256,53.9726,55.5976,56.1869,56.234
0.003064,41.1557,48.2229,53.9699,55.5948,56.1842,56.2313
0.003068,41.153,48.2201,53.9671,55.5921,56.1814,56.2285
0.003072,41.1502,48.2174,53.9644,55.5893,56.1787,56.2258
0.003076,41.1475,48.2146,53.9616,55.5866,56.1759,56.2231
0.00308,41.1447,48.2119,53.9589,55.5838,56.1732,56.2203
0.003084,41.142,48.2091,53.9562,55.5811,56.1704,56.2176
0.003088,41.1393,48.2064,53.9534,55.5783,56.1677,56.2148
0.003092,41.1365,48.2037,53.9507,55.5756,56.165,56.2121
0.003096,41.1338,48.2009,53.9479,55.5729,56.1622,56.2093
0.0031,41.131,48.1982,53.9452,55.5701,56.1595,56.2066
0.003104,41.1283,48.1954,53.9424,55.5674,56.1567,56.2038
0.003108,41.1255,48.1927,53.9397,55.5646,56.154,56.2011
0.003112,41.1228,48.1899,53.9369,55.5619,56.1512,56.1983
0.003116,41.1201,48.1872,53.9342,55.5591,56.1485,56.1956
0.00312,41.1173,48.1844,53.9315,55.5564,56.1457,56.1929
0.003124,41.1146,48.1817,53.9287,55.5537,56.143,56.1901
0.003128,41.1118,48.179,53.926,55.5509,56.1403,56.1874
0.003132,41.1091,48.1762,53.9232,55.5482,56.1375,56.1846
0.003136,41.1064,48.1735,53.9205,55.5454,56.1348,56.1819
0.00314,41.1036,48.1707,53.9177,55.5427,56.132,56.1792
0.003144,41.1009,48.168,53.915,55.5399,56.1293,56.1764
0.003148,41.0981,48.1653,53.9123,55.5372,56.1266,56.1737
0.003152,41.0954,48.1625,53.9095,55.5345,56.1238,56.1709
0.003156,41.0927,48.1598,53.9068,55.5317,56.1211,56.1682
0.00316,41.0899,48.157,53.9041,55.529,56.1183,56.1655
0.003164,41.0872,48.1543,53.9013,55.5263,56.1156,56.1627
0.003168,41.0844,48.1516,53.8986,55.5235,56.1129,56.16
0.003172,41.0817,48.1488,53.8958,55.5208,56.1101,56.1572
0.003176,41.079,48.1461,53.8931,55.518,56.1074,56.1545
0.00318,41.0762,48.1434,53.8904,55.5153,56.1047,56.1518
0.003184,41.0735,48.1406,53.8876,55.5126,56.1019,56.149
0.003188,41.0708,48.1379,53.8849,55.5098,56.0992,56.1463
0.003192,41.068,48.1351,53.8822,55.5071,56.0964,56.1436
0.003196,41.0653,48.1324,53.8794,55.5044,56.0937,56.1408
0.0032,41.0626,48.1297,53.8767,55.5016,56.091,56.1381
0.003204,41.0598,48.1269,53.874,55.4989,56.0882,56.1354
0.003208,41.0571,48.1242,53.8712,55.4962,56.0855,56.1326
